year,month,energy_source,generation_gwh,temperature_anomaly_c
1966,3,hydro,24071.0,0.843
1966,3,wind,0.0,0.319
1966,3,solar,0.0,0.713
1966,3,biomass,0.0,0.37
1966,3,coal,42904.817,0.395
1966,3,gas,14300.339,0.322
1966,3,oil,54545.829,0.476
1966,4,hydro,36106.5,0.768
1966,4,wind,0.0,0.566
1966,4,solar,0.0,0.394
1966,4,biomass,0.0,0.647
1966,4,coal,36704.2,0.783
1966,4,gas,12233.65,0.356
1966,4,oil,46662.85,0.59
1966,5,hydro,44917.097,0.772
1966,5,wind,0.0,0.424
1966,5,solar,0.0,0.775
1966,5,biomass,0.0,0.548
1966,5,coal,28234.0,0.779
1966,5,gas,9410.5,0.881
1966,5,oil,35894.5,0.699
1966,6,hydro,48142.0,0.487
1966,6,wind,0.0,0.878
1966,6,solar,0.0,0.638
1966,6,biomass,0.0,0.374
1966,6,coal,19763.8,0.794
1966,6,gas,6587.35,0.768
1966,6,oil,25126.15,0.751
1966,7,hydro,44917.097,0.648
1966,7,wind,0.0,0.493
1966,7,solar,0.0,0.364
1966,7,biomass,0.0,0.377
1966,7,coal,13563.183,0.541
1966,7,gas,4520.661,0.71
1966,7,oil,17243.171,0.624
1966,8,hydro,36106.5,0.555
1966,8,wind,0.0,0.847
1966,8,solar,0.0,0.316
1966,8,biomass,0.0,0.352
1966,8,coal,11293.6,0.8
1966,8,gas,3764.2,0.659
1966,8,oil,14357.8,0.759
1966,9,hydro,24071.0,0.301
1966,9,wind,0.0,0.584
1966,9,solar,0.0,0.296
1966,9,biomass,0.0,0.4
1966,9,coal,13563.183,0.345
1966,9,gas,4520.661,0.683
1966,9,oil,17243.171,0.824
1966,10,hydro,12035.5,0.542
1966,10,wind,0.0,0.776
1966,10,solar,0.0,0.756
1966,10,biomass,0.0,0.707
1966,10,coal,19763.8,0.416
1966,10,gas,6587.35,0.676
1966,10,oil,25126.15,0.606
1966,11,hydro,3224.903,0.539
1966,11,wind,0.0,0.855
1966,11,solar,0.0,0.658
1966,11,biomass,0.0,0.315
1966,11,coal,28234.0,0.4
1966,11,gas,9410.5,0.592
1966,11,oil,35894.5,0.862
1966,12,hydro,0.0,0.668
1966,12,wind,0.0,0.762
1966,12,solar,0.0,0.501
1966,12,biomass,0.0,0.295
1966,12,coal,36704.2,0.433
1966,12,gas,12233.65,0.363
1966,12,oil,46662.85,0.61
1967,1,hydro,3293.163,0.361
1967,1,wind,0.0,0.521
1967,1,solar,0.0,0.761
1967,1,biomass,0.0,0.628
1967,1,coal,40612.477,0.436
1967,1,gas,13700.851,0.766
1967,1,oil,58161.754,0.7
1967,2,hydro,12290.25,0.47
1967,2,wind,0.0,0.42
1967,2,solar,0.0,0.782
1967,2,biomass,0.0,0.715
1967,2,coal,42760.8,0.885
1967,2,gas,14425.6,0.589
1967,2,oil,61238.4,0.41
1967,3,hydro,24580.5,0.706
1967,3,wind,0.0,0.33
1967,3,solar,0.0,0.691
1967,3,biomass,0.0,0.475
1967,3,coal,40612.477,0.565
1967,3,gas,13700.851,0.505
1967,3,oil,58161.754,0.787
1967,4,hydro,36870.75,0.759
1967,4,wind,0.0,0.33
1967,4,solar,0.0,0.748
1967,4,biomass,0.0,0.859
1967,4,coal,34743.15,0.41
1967,4,gas,11720.8,0.775
1967,4,oil,49756.2,0.595
1967,5,hydro,45867.837,0.374
1967,5,wind,0.0,0.841
1967,5,solar,0.0,0.737
1967,5,biomass,0.0,0.66
1967,5,coal,26725.5,0.5
1967,5,gas,9016.0,0.423
1967,5,oil,38274.0,0.71
1967,6,hydro,49161.0,0.499
1967,6,wind,0.0,0.771
1967,6,solar,0.0,0.5
1967,6,biomass,0.0,0.363
1967,6,coal,18707.85,0.747
1967,6,gas,6311.2,0.826
1967,6,oil,26791.8,0.529
1967,7,hydro,45867.837,0.436
1967,7,wind,0.0,0.587
1967,7,solar,0.0,0.595
1967,7,biomass,0.0,0.838
1967,7,coal,12838.523,0.391
1967,7,gas,4331.149,0.861
1967,7,oil,18386.246,0.577
1967,8,hydro,36870.75,0.536
1967,8,wind,0.0,0.386
1967,8,solar,0.0,0.736
1967,8,biomass,0.0,0.683
1967,8,coal,10690.2,0.889
1967,8,gas,3606.4,0.425
1967,8,oil,15309.6,0.38
1967,9,hydro,24580.5,0.719
1967,9,wind,0.0,0.34
1967,9,solar,0.0,0.386
1967,9,biomass,0.0,0.815
1967,9,coal,12838.523,0.579
1967,9,gas,4331.149,0.407
1967,9,oil,18386.246,0.51
1967,10,hydro,12290.25,0.836
1967,10,wind,0.0,0.666
1967,10,solar,0.0,0.778
1967,10,biomass,0.0,0.687
1967,10,coal,18707.85,0.671
1967,10,gas,6311.2,0.406
1967,10,oil,26791.8,0.886
1967,11,hydro,3293.163,0.817
1967,11,wind,0.0,0.356
1967,11,solar,0.0,0.818
1967,11,biomass,0.0,0.598
1967,11,coal,26725.5,0.901
1967,11,gas,9016.0,0.659
1967,11,oil,38274.0,0.806
1967,12,hydro,0.0,0.472
1967,12,wind,0.0,0.742
1967,12,solar,0.0,0.746
1967,12,biomass,0.0,0.452
1967,12,coal,34743.15,0.5
1967,12,gas,11720.8,0.652
1967,12,oil,49756.2,0.839
1968,1,hydro,3383.796,0.671
1968,1,wind,0.0,0.405
1968,1,solar,0.0,0.66
1968,1,biomass,0.0,0.319
1968,1,coal,40098.087,0.904
1968,1,gas,14610.341,0.34
1968,1,oil,67217.141,0.598
1968,2,hydro,12628.5,0.777
1968,2,wind,0.0,0.336
1968,2,solar,0.0,0.635
1968,2,biomass,0.0,0.604
1968,2,coal,42219.2,0.795
1968,2,gas,15383.2,0.809
1968,2,oil,70772.8,0.587
1968,3,hydro,25257.0,0.46
1968,3,wind,0.0,0.651
1968,3,solar,0.0,0.323
1968,3,biomass,0.0,0.755
1968,3,coal,40098.087,0.886
1968,3,gas,14610.341,0.396
1968,3,oil,67217.141,0.493
1968,4,hydro,37885.5,0.705
1968,4,wind,0.0,0.37
1968,4,solar,0.0,0.604
1968,4,biomass,0.0,0.499
1968,4,coal,34303.1,0.738
1968,4,gas,12498.85,0.831
1968,4,oil,57502.9,0.764
1968,5,hydro,47130.204,0.331
1968,5,wind,0.0,0.589
1968,5,solar,0.0,0.779
1968,5,biomass,0.0,0.841
1968,5,coal,26387.0,0.559
1968,5,gas,9614.5,0.79
1968,5,oil,44233.0,0.538
1968,6,hydro,50514.0,0.595
1968,6,wind,0.0,0.696
1968,6,solar,0.0,0.832
1968,6,biomass,0.0,0.358
1968,6,coal,18470.9,0.852
1968,6,gas,6730.15,0.516
1968,6,oil,30963.1,0.336
1968,7,hydro,47130.204,0.572
1968,7,wind,0.0,0.478
1968,7,solar,0.0,0.884
1968,7,biomass,0.0,0.641
1968,7,coal,12675.913,0.793
1968,7,gas,4618.659,0.789
1968,7,oil,21248.859,0.365
1968,8,hydro,37885.5,0.845
1968,8,wind,0.0,0.757
1968,8,solar,0.0,0.349
1968,8,biomass,0.0,0.883
1968,8,coal,10554.8,0.721
1968,8,gas,3845.8,0.849
1968,8,oil,17693.2,0.383
1968,9,hydro,25257.0,0.535
1968,9,wind,0.0,0.687
1968,9,solar,0.0,0.535
1968,9,biomass,0.0,0.421
1968,9,coal,12675.913,0.651
1968,9,gas,4618.659,0.356
1968,9,oil,21248.859,0.742
1968,10,hydro,12628.5,0.439
1968,10,wind,0.0,0.905
1968,10,solar,0.0,0.459
1968,10,biomass,0.0,0.384
1968,10,coal,18470.9,0.603
1968,10,gas,6730.15,0.879
1968,10,oil,30963.1,0.664
1968,11,hydro,3383.796,0.891
1968,11,wind,0.0,0.442
1968,11,solar,0.0,0.763
1968,11,biomass,0.0,0.451
1968,11,coal,26387.0,0.528
1968,11,gas,9614.5,0.476
1968,11,oil,44233.0,0.724
1968,12,hydro,0.0,0.482
1968,12,wind,0.0,0.354
1968,12,solar,0.0,0.523
1968,12,biomass,0.0,0.608
1968,12,coal,34303.1,0.632
1968,12,gas,12498.85,0.39
1968,12,oil,57502.9,0.742
1969,1,hydro,3110.823,0.735
1969,1,wind,0.0,0.648
1969,1,solar,0.0,0.503
1969,1,biomass,0.0,0.701
1969,1,coal,39461.369,0.808
1969,1,gas,17725.552,0.895
1969,1,oil,73873.056,0.813
1969,2,hydro,11609.75,0.893
1969,2,wind,0.0,0.367
1969,2,solar,0.0,0.863
1969,2,biomass,0.0,0.603
1969,2,coal,41548.8,0.376
1969,2,gas,18663.2,0.867
1969,2,oil,77780.8,0.501
1969,3,hydro,23219.5,0.902
1969,3,wind,0.0,0.394
1969,3,solar,0.0,0.494
1969,3,biomass,0.0,0.746
1969,3,coal,39461.369,0.626
1969,3,gas,17725.552,0.853
1969,3,oil,73873.056,0.64
1969,4,hydro,34829.25,0.704
1969,4,wind,0.0,0.504
1969,4,solar,0.0,0.91
1969,4,biomass,0.0,0.653
1969,4,coal,33758.4,0.407
1969,4,gas,15163.85,0.536
1969,4,oil,63196.9,0.594
1969,5,hydro,43328.177,0.715
1969,5,wind,0.0,0.503
1969,5,solar,0.0,0.366
1969,5,biomass,0.0,0.851
1969,5,coal,25968.0,0.467
1969,5,gas,11664.5,0.896
1969,5,oil,48613.0,0.715
1969,6,hydro,46439.0,0.575
1969,6,wind,0.0,0.534
1969,6,solar,0.0,0.716
1969,6,biomass,0.0,0.524
1969,6,coal,18177.6,0.684
1969,6,gas,8165.15,0.746
1969,6,oil,34029.1,0.833
1969,7,hydro,43328.177,0.595
1969,7,wind,0.0,0.51
1969,7,solar,0.0,0.407
1969,7,biomass,0.0,0.802
1969,7,coal,12474.631,0.431
1969,7,gas,5603.448,0.484
1969,7,oil,23352.944,0.619
1969,8,hydro,34829.25,0.91
1969,8,wind,0.0,0.79
1969,8,solar,0.0,0.356
1969,8,biomass,0.0,0.54
1969,8,coal,10387.2,0.602
1969,8,gas,4665.8,0.428
1969,8,oil,19445.2,0.882
1969,9,hydro,23219.5,0.755
1969,9,wind,0.0,0.499
1969,9,solar,0.0,0.912
1969,9,biomass,0.0,0.832
1969,9,coal,12474.631,0.744
1969,9,gas,5603.448,0.728
1969,9,oil,23352.944,0.42
1969,10,hydro,11609.75,0.471
1969,10,wind,0.0,0.353
1969,10,solar,0.0,0.518
1969,10,biomass,0.0,0.404
1969,10,coal,18177.6,0.484
1969,10,gas,8165.15,0.439
1969,10,oil,34029.1,0.665
1969,11,hydro,3110.823,0.349
1969,11,wind,0.0,0.518
1969,11,solar,0.0,0.534
1969,11,biomass,0.0,0.552
1969,11,coal,25968.0,0.652
1969,11,gas,11664.5,0.426
1969,11,oil,48613.0,0.509
1969,12,hydro,0.0,0.88
1969,12,wind,0.0,0.571
1969,12,solar,0.0,0.628
1969,12,biomass,0.0,0.415
1969,12,coal,33758.4,0.603
1969,12,gas,15163.85,0.52
1969,12,oil,63196.9,0.331
1970,1,hydro,3961.495,0.783
1970,1,wind,0.0,0.925
1970,1,solar,0.0,0.539
1970,1,biomass,0.0,0.763
1970,1,coal,42438.295,0.624
1970,1,gas,21501.036,0.514
1970,1,oil,81332.847,0.906
1970,2,hydro,14784.5,0.928
1970,2,wind,0.0,0.684
1970,2,solar,0.0,0.428
1970,2,biomass,0.0,0.679
1970,2,coal,44683.2,0.884
1970,2,gas,22638.4,0.605
1970,2,oil,85635.2,0.753
1970,3,hydro,29569.0,0.779
1970,3,wind,0.0,0.88
1970,3,solar,0.0,0.424
1970,3,biomass,0.0,0.671
1970,3,coal,42438.295,0.525
1970,3,gas,21501.036,0.581
1970,3,oil,81332.847,0.845
1970,4,hydro,44353.5,0.608
1970,4,wind,0.0,0.395
1970,4,solar,0.0,0.373
1970,4,biomass,0.0,0.725
1970,4,coal,36305.1,0.69
1970,4,gas,18393.7,0.473
1970,4,oil,69578.6,0.901
1970,5,hydro,55176.505,0.507
1970,5,wind,0.0,0.354
1970,5,solar,0.0,0.663
1970,5,biomass,0.0,0.607
1970,5,coal,27927.0,0.743
1970,5,gas,14149.0,0.392
1970,5,oil,53522.0,0.647
1970,6,hydro,59138.0,0.457
1970,6,wind,0.0,0.531
1970,6,solar,0.0,0.703
1970,6,biomass,0.0,0.906
1970,6,coal,19548.9,0.885
1970,6,gas,9904.3,0.557
1970,6,oil,37465.4,0.429
1970,7,hydro,55176.505,0.852
1970,7,wind,0.0,0.562
1970,7,solar,0.0,0.564
1970,7,biomass,0.0,0.511
1970,7,coal,13415.705,0.551
1970,7,gas,6796.964,0.927
1970,7,oil,25711.153,0.865
1970,8,hydro,44353.5,0.393
1970,8,wind,0.0,0.777
1970,8,solar,0.0,0.607
1970,8,biomass,0.0,0.936
1970,8,coal,11170.8,0.822
1970,8,gas,5659.6,0.513
1970,8,oil,21408.8,0.823
1970,9,hydro,29569.0,0.922
1970,9,wind,0.0,0.594
1970,9,solar,0.0,0.878
1970,9,biomass,0.0,0.424
1970,9,coal,13415.705,0.692
1970,9,gas,6796.964,0.392
1970,9,oil,25711.153,0.465
1970,10,hydro,14784.5,0.625
1970,10,wind,0.0,0.861
1970,10,solar,0.0,0.932
1970,10,biomass,0.0,0.38
1970,10,coal,19548.9,0.916
1970,10,gas,9904.3,0.794
1970,10,oil,37465.4,0.393
1970,11,hydro,3961.495,0.586
1970,11,wind,0.0,0.889
1970,11,solar,0.0,0.589
1970,11,biomass,0.0,0.673
1970,11,coal,27927.0,0.766
1970,11,gas,14149.0,0.793
1970,11,oil,53522.0,0.422
1970,12,hydro,0.0,0.452
1970,12,wind,0.0,0.569
1970,12,solar,0.0,0.672
1970,12,biomass,0.0,0.365
1970,12,coal,36305.1,0.836
1970,12,gas,18393.7,0.841
1970,12,oil,69578.6,0.522
1971,1,hydro,3129.781,0.688
1971,1,wind,0.0,0.63
1971,1,solar,0.0,0.368
1971,1,biomass,0.0,0.353
1971,1,coal,38927.984,0.51
1971,1,gas,24699.066,0.926
1971,1,oil,90878.31,0.853
1971,2,hydro,11680.5,0.636
1971,2,wind,0.0,0.744
1971,2,solar,0.0,0.888
1971,2,biomass,0.0,0.602
1971,2,coal,40987.2,0.647
1971,2,gas,26005.6,0.765
1971,2,oil,95685.6,0.499
1971,3,hydro,23361.0,0.424
1971,3,wind,0.0,0.518
1971,3,solar,0.0,0.949
1971,3,biomass,0.0,0.392
1971,3,coal,38927.984,0.799
1971,3,gas,24699.066,0.701
1971,3,oil,90878.31,0.691
1971,4,hydro,35041.5,0.873
1971,4,wind,0.0,0.729
1971,4,solar,0.0,0.638
1971,4,biomass,0.0,0.769
1971,4,coal,33302.1,0.424
1971,4,gas,21129.55,0.66
1971,4,oil,77744.55,0.697
1971,5,hydro,43592.219,0.859
1971,5,wind,0.0,0.45
1971,5,solar,0.0,0.387
1971,5,biomass,0.0,0.544
1971,5,coal,25617.0,0.879
1971,5,gas,16253.5,0.433
1971,5,oil,59803.5,0.45
1971,6,hydro,46722.0,0.516
1971,6,wind,0.0,0.604
1971,6,solar,0.0,0.899
1971,6,biomass,0.0,0.566
1971,6,coal,17931.9,0.526
1971,6,gas,11377.45,0.67
1971,6,oil,41862.45,0.914
1971,7,hydro,43592.219,0.66
1971,7,wind,0.0,0.812
1971,7,solar,0.0,0.462
1971,7,biomass,0.0,0.409
1971,7,coal,12306.016,0.804
1971,7,gas,7807.934,0.678
1971,7,oil,28728.69,0.875
1971,8,hydro,35041.5,0.848
1971,8,wind,0.0,0.763
1971,8,solar,0.0,0.533
1971,8,biomass,0.0,0.763
1971,8,coal,10246.8,0.765
1971,8,gas,6501.4,0.41
1971,8,oil,23921.4,0.7
1971,9,hydro,23361.0,0.846
1971,9,wind,0.0,0.36
1971,9,solar,0.0,0.663
1971,9,biomass,0.0,0.576
1971,9,coal,12306.016,0.643
1971,9,gas,7807.934,0.556
1971,9,oil,28728.69,0.898
1971,10,hydro,11680.5,0.413
1971,10,wind,0.0,0.445
1971,10,solar,0.0,0.485
1971,10,biomass,0.0,0.465
1971,10,coal,17931.9,0.89
1971,10,gas,11377.45,0.72
1971,10,oil,41862.45,0.851
1971,11,hydro,3129.781,0.667
1971,11,wind,0.0,0.671
1971,11,solar,0.0,0.683
1971,11,biomass,0.0,0.806
1971,11,coal,25617.0,0.42
1971,11,gas,16253.5,0.628
1971,11,oil,59803.5,0.398
1971,12,hydro,0.0,0.843
1971,12,wind,0.0,0.906
1971,12,solar,0.0,0.64
1971,12,biomass,0.0,0.539
1971,12,coal,33302.1,0.57
1971,12,gas,21129.55,0.842
1971,12,oil,77744.55,0.886
1972,1,hydro,3216.797,0.723
1972,1,wind,0.0,0.822
1972,1,solar,0.0,0.569
1972,1,biomass,0.0,0.79
1972,1,coal,35296.103,0.381
1972,1,gas,26692.042,0.853
1972,1,oil,98108.639,0.497
1972,2,hydro,12005.25,0.878
1972,2,wind,0.0,0.449
1972,2,solar,0.0,0.5
1972,2,biomass,0.0,0.439
1972,2,coal,37163.2,0.442
1972,2,gas,28104.0,0.411
1972,2,oil,103298.4,0.778
1972,3,hydro,24010.5,0.834
1972,3,wind,0.0,0.411
1972,3,solar,0.0,0.829
1972,3,biomass,0.0,0.818
1972,3,coal,35296.103,0.39
1972,3,gas,26692.042,0.429
1972,3,oil,98108.639,0.84
1972,4,hydro,36015.75,0.672
1972,4,wind,0.0,0.4
1972,4,solar,0.0,0.435
1972,4,biomass,0.0,0.516
1972,4,coal,30195.1,0.404
1972,4,gas,22834.5,0.765
1972,4,oil,83929.95,0.817
1972,5,hydro,44804.203,0.833
1972,5,wind,0.0,0.916
1972,5,solar,0.0,0.487
1972,5,biomass,0.0,0.905
1972,5,coal,23227.0,0.475
1972,5,gas,17565.0,0.575
1972,5,oil,64561.5,0.418
1972,6,hydro,48021.0,0.872
1972,6,wind,0.0,0.929
1972,6,solar,0.0,0.933
1972,6,biomass,0.0,0.573
1972,6,coal,16258.9,0.46
1972,6,gas,12295.5,0.664
1972,6,oil,45193.05,0.801
1972,7,hydro,44804.203,0.509
1972,7,wind,0.0,0.706
1972,7,solar,0.0,0.423
1972,7,biomass,0.0,0.711
1972,7,coal,11157.897,0.372
1972,7,gas,8437.958,0.494
1972,7,oil,31014.361,0.479
1972,8,hydro,36015.75,0.533
1972,8,wind,0.0,0.905
1972,8,solar,0.0,0.686
1972,8,biomass,0.0,0.948
1972,8,coal,9290.8,0.423
1972,8,gas,7026.0,0.492
1972,8,oil,25824.6,0.667
1972,9,hydro,24010.5,0.789
1972,9,wind,0.0,0.584
1972,9,solar,0.0,0.718
1972,9,biomass,0.0,0.628
1972,9,coal,11157.897,0.939
1972,9,gas,8437.958,0.473
1972,9,oil,31014.361,0.577
1972,10,hydro,12005.25,0.592
1972,10,wind,0.0,0.493
1972,10,solar,0.0,0.501
1972,10,biomass,0.0,0.432
1972,10,coal,16258.9,0.955
1972,10,gas,12295.5,0.438
1972,10,oil,45193.05,0.43
1972,11,hydro,3216.797,0.446
1972,11,wind,0.0,0.821
1972,11,solar,0.0,0.787
1972,11,biomass,0.0,0.698
1972,11,coal,23227.0,0.388
1972,11,gas,17565.0,0.561
1972,11,oil,64561.5,0.433
1972,12,hydro,0.0,0.534
1972,12,wind,0.0,0.724
1972,12,solar,0.0,0.551
1972,12,biomass,0.0,0.95
1972,12,coal,30195.1,0.63
1972,12,gas,22834.5,0.696
1972,12,oil,83929.95,0.538
1973,1,hydro,3574.375,0.889
1973,1,wind,0.0,0.489
1973,1,solar,0.0,0.418
1973,1,biomass,0.0,0.881
1973,1,coal,35080.318,0.661
1973,1,gas,29336.932,0.783
1973,1,oil,106318.361,0.484
1973,2,hydro,13339.75,0.975
1973,2,wind,0.0,0.671
1973,2,solar,0.0,0.439
1973,2,biomass,0.0,0.639
1973,2,coal,36936.0,0.771
1973,2,gas,30888.8,0.427
1973,2,oil,111942.4,0.462
1973,3,hydro,26679.5,0.616
1973,3,wind,0.0,0.73
1973,3,solar,0.0,0.437
1973,3,biomass,0.0,0.931
1973,3,coal,35080.318,0.963
1973,3,gas,29336.932,0.415
1973,3,oil,106318.361,0.961
1973,4,hydro,40019.25,0.579
1973,4,wind,0.0,0.733
1973,4,solar,0.0,0.97
1973,4,biomass,0.0,0.45
1973,4,coal,30010.5,0.879
1973,4,gas,25097.15,0.811
1973,4,oil,90953.2,0.543
1973,5,hydro,49784.625,0.804
1973,5,wind,0.0,0.725
1973,5,solar,0.0,0.54
1973,5,biomass,0.0,0.85
1973,5,coal,23085.0,0.762
1973,5,gas,19305.5,0.616
1973,5,oil,69964.0,0.661
1973,6,hydro,53359.0,0.738
1973,6,wind,0.0,0.619
1973,6,solar,0.0,0.667
1973,6,biomass,0.0,0.543
1973,6,coal,16159.5,0.837
1973,6,gas,13513.85,0.441
1973,6,oil,48974.8,0.526
1973,7,hydro,49784.625,0.674
1973,7,wind,0.0,0.753
1973,7,solar,0.0,0.457
1973,7,biomass,0.0,0.436
1973,7,coal,11089.682,0.408
1973,7,gas,9274.068,0.417
1973,7,oil,33609.639,0.783
1973,8,hydro,40019.25,0.959
1973,8,wind,0.0,0.606
1973,8,solar,0.0,0.784
1973,8,biomass,0.0,0.468
1973,8,coal,9234.0,0.749
1973,8,gas,7722.2,0.434
1973,8,oil,27985.6,0.422
1973,9,hydro,26679.5,0.827
1973,9,wind,0.0,0.837
1973,9,solar,0.0,0.852
1973,9,biomass,0.0,0.497
1973,9,coal,11089.682,0.773
1973,9,gas,9274.068,0.67
1973,9,oil,33609.639,0.533
1973,10,hydro,13339.75,0.582
1973,10,wind,0.0,0.892
1973,10,solar,0.0,0.704
1973,10,biomass,0.0,0.948
1973,10,coal,16159.5,0.395
1973,10,gas,13513.85,0.634
1973,10,oil,48974.8,0.925
1973,11,hydro,3574.375,0.606
1973,11,wind,0.0,0.565
1973,11,solar,0.0,0.602
1973,11,biomass,0.0,0.652
1973,11,coal,23085.0,0.396
1973,11,gas,19305.5,0.71
1973,11,oil,69964.0,0.892
1973,12,hydro,0.0,0.558
1973,12,wind,0.0,0.8
1973,12,solar,0.0,0.671
1973,12,biomass,0.0,0.457
1973,12,coal,30010.5,0.805
1973,12,gas,25097.15,0.668
1973,12,oil,90953.2,0.442
1974,1,hydro,4226.162,0.793
1974,1,wind,0.0,0.784
1974,1,solar,0.0,0.799
1974,1,biomass,0.0,0.731
1974,1,coal,37020.107,0.674
1974,1,gas,31799.469,0.901
1974,1,oil,95149.189,0.692
1974,2,hydro,15772.25,0.623
1974,2,wind,0.0,0.685
1974,2,solar,0.0,0.971
1974,2,biomass,0.0,0.758
1974,2,coal,38978.4,0.6
1974,2,gas,33481.6,0.975
1974,2,oil,100182.4,0.58
1974,3,hydro,31544.5,0.405
1974,3,wind,0.0,0.415
1974,3,solar,0.0,0.89
1974,3,biomass,0.0,0.597
1974,3,coal,37020.107,0.833
1974,3,gas,31799.469,0.404
1974,3,oil,95149.189,0.923
1974,4,hydro,47316.75,0.593
1974,4,wind,0.0,0.446
1974,4,solar,0.0,0.595
1974,4,biomass,0.0,0.602
1974,4,coal,31669.95,0.599
1974,4,gas,27203.8,0.785
1974,4,oil,81398.2,0.537
1974,5,hydro,58862.838,0.777
1974,5,wind,0.0,0.744
1974,5,solar,0.0,0.934
1974,5,biomass,0.0,0.427
1974,5,coal,24361.5,0.571
1974,5,gas,20926.0,0.591
1974,5,oil,62614.0,0.4
1974,6,hydro,63089.0,0.584
1974,6,wind,0.0,0.665
1974,6,solar,0.0,0.906
1974,6,biomass,0.0,0.729
1974,6,coal,17053.05,0.929
1974,6,gas,14648.2,0.548
1974,6,oil,43829.8,0.806
1974,7,hydro,58862.838,0.741
1974,7,wind,0.0,0.979
1974,7,solar,0.0,0.615
1974,7,biomass,0.0,0.622
1974,7,coal,11702.893,0.732
1974,7,gas,10052.531,0.873
1974,7,oil,30078.811,0.448
1974,8,hydro,47316.75,0.793
1974,8,wind,0.0,0.59
1974,8,solar,0.0,0.69
1974,8,biomass,0.0,0.847
1974,8,coal,9744.6,0.592
1974,8,gas,8370.4,0.757
1974,8,oil,25045.6,0.606
1974,9,hydro,31544.5,0.65
1974,9,wind,0.0,0.686
1974,9,solar,0.0,0.896
1974,9,biomass,0.0,0.86
1974,9,coal,11702.893,0.892
1974,9,gas,10052.531,0.71
1974,9,oil,30078.811,0.56
1974,10,hydro,15772.25,0.417
1974,10,wind,0.0,0.986
1974,10,solar,0.0,0.629
1974,10,biomass,0.0,0.524
1974,10,coal,17053.05,0.834
1974,10,gas,14648.2,0.443
1974,10,oil,43829.8,0.895
1974,11,hydro,4226.162,0.445
1974,11,wind,0.0,0.59
1974,11,solar,0.0,0.428
1974,11,biomass,0.0,0.869
1974,11,coal,24361.5,0.673
1974,11,gas,20926.0,0.514
1974,11,oil,62614.0,0.865
1974,12,hydro,0.0,0.779
1974,12,wind,0.0,0.569
1974,12,solar,0.0,0.87
1974,12,biomass,0.0,0.648
1974,12,coal,31669.95,0.712
1974,12,gas,27203.8,0.508
1974,12,oil,81398.2,0.629
1975,1,hydro,4427.726,0.775
1975,1,wind,0.0,0.672
1975,1,solar,0.0,0.858
1975,1,biomass,0.0,0.508
1975,1,coal,32171.014,0.411
1975,1,gas,31761.478,0.822
1975,1,oil,96160.493,0.918
1975,2,hydro,16524.5,0.746
1975,2,wind,0.0,0.528
1975,2,solar,0.0,0.977
1975,2,biomass,0.0,0.845
1975,2,coal,33872.8,0.68
1975,2,gas,33441.6,0.962
1975,2,oil,101247.2,0.72
1975,3,hydro,33049.0,0.769
1975,3,wind,0.0,0.861
1975,3,solar,0.0,0.66
1975,3,biomass,0.0,0.74
1975,3,coal,32171.014,0.776
1975,3,gas,31761.478,0.713
1975,3,oil,96160.493,0.619
1975,4,hydro,49573.5,0.489
1975,4,wind,0.0,0.49
1975,4,solar,0.0,0.811
1975,4,biomass,0.0,0.58
1975,4,coal,27521.65,0.661
1975,4,gas,27171.3,0.591
1975,4,oil,82263.35,0.898
1975,5,hydro,61670.274,0.439
1975,5,wind,0.0,0.522
1975,5,solar,0.0,0.647
1975,5,biomass,0.0,0.894
1975,5,coal,21170.5,0.788
1975,5,gas,20901.0,0.554
1975,5,oil,63279.5,0.761
1975,6,hydro,66098.0,0.644
1975,6,wind,0.0,0.468
1975,6,solar,0.0,0.515
1975,6,biomass,0.0,0.547
1975,6,coal,14819.35,0.896
1975,6,gas,14630.7,0.678
1975,6,oil,44295.65,0.736
1975,7,hydro,61670.274,0.662
1975,7,wind,0.0,0.788
1975,7,solar,0.0,0.422
1975,7,biomass,0.0,0.496
1975,7,coal,10169.986,0.482
1975,7,gas,10040.522,0.555
1975,7,oil,30398.507,0.882
1975,8,hydro,49573.5,0.795
1975,8,wind,0.0,0.506
1975,8,solar,0.0,0.912
1975,8,biomass,0.0,0.978
1975,8,coal,8468.2,0.692
1975,8,gas,8360.4,0.412
1975,8,oil,25311.8,0.916
1975,9,hydro,33049.0,0.45
1975,9,wind,0.0,0.761
1975,9,solar,0.0,0.92
1975,9,biomass,0.0,0.94
1975,9,coal,10169.986,0.644
1975,9,gas,10040.522,0.618
1975,9,oil,30398.507,0.794
1975,10,hydro,16524.5,0.454
1975,10,wind,0.0,0.966
1975,10,solar,0.0,0.835
1975,10,biomass,0.0,0.484
1975,10,coal,14819.35,0.467
1975,10,gas,14630.7,0.841
1975,10,oil,44295.65,0.96
1975,11,hydro,4427.726,0.713
1975,11,wind,0.0,0.897
1975,11,solar,0.0,0.97
1975,11,biomass,0.0,0.959
1975,11,coal,21170.5,0.551
1975,11,gas,20901.0,0.931
1975,11,oil,63279.5,0.543
1975,12,hydro,0.0,0.473
1975,12,wind,0.0,0.884
1975,12,solar,0.0,0.598
1975,12,biomass,0.0,0.751
1975,12,coal,27521.65,0.634
1975,12,gas,27171.3,0.849
1975,12,oil,82263.35,0.542
1976,1,hydro,3826.783,0.666
1976,1,wind,0.0,0.499
1976,1,solar,0.0,0.517
